pre,term,post,business_id
" that it could get turned down, and the waitress only put it down a little bit. Second, we ordered a hummus tray, and expected the ",lemon," mint hummus, and it was broccoli. In addition, when my friend's pasta came out, she had to decline, for it looked like maggots. A",NoF90rswXBHESSyDaWeKKA
aze and basil. There were also pickled veggies and a really good bread-like side that complemented everything. Also unique was the ,lemon," ricotta spread.   All of our dinners were excellent. I had the lamb special, while my friends enjoyed the carnivore pizza and the",NoF90rswXBHESSyDaWeKKA
The 3 piece spinach ricotta ravioli/pasta appetizer was the perfect start to our meal.  We had 1/2 BLT and spring greens with a ,lemon," vinegarette salads -  the whole size would have been a meal.  The BLT salad had peppered bacon, roasted tomatoes with caramelized o",NoF90rswXBHESSyDaWeKKA
"wood fired grill.  Steak and eggs Benedict was excellent.  Steak properly done medium rare, sauce was good with a pleasant hint of ",lemon.,"   Overall, I'll be back.",NoF90rswXBHESSyDaWeKKA
my and perfectly served with fresh focaccia - it was heaven in the mouth. The pizza bianca was also great. For dessert we shared a ,lemon, semifreddo that was delicious. We will definitely be going back.,NoF90rswXBHESSyDaWeKKA
"sh mozzarella drizzled with balsamic glaze and fresh basil, a deliciously creamy burrata, and a wonderful grana Padano topped with ",lemons," soaked in honey. We were fighting over the last bits of cheese! Being kind of full from the starters, we opted for a pizza Bianca",NoF90rswXBHESSyDaWeKKA
lobster tail so chewy I had to cut it with a fork and serrated knife. The breaded shrimp were soggy with grease.  I had a glass of ,lemon," water. No matter how much lemon I squeezed in, I couldn't disguise the dirty taste. It tasted like what dirty bathrooms smell lik",Nx5RAT-7gDz2C5Kh2WwJPQ
"d in a copper cup! A glass mason jar?! Seriously, that fad is over. C'Mon, copper mugs are a necessity for mules! And it tasted of ",lemon," juice. Straight lemon juice. Ewww. No! I blame the bartender, not the establishment but it was a putrid mix. Won't be back anytim",O1ird5yRyuDFnOmYu90OoA
"ng. It contained four containers of tomato juice ranging from mild, medium, diablo and beware; only two hot sauces, celery sticks, ",lemon," wedges and olives.  They also had bacon strips as garnish which was surprising different, however, they did not have any toothpic",O40nlfiMpWAKgMx7bH9h6Q
"However, the turkey breast, admittedly a tough protein to keep from drying out, was just that, causing a dryness in each bite. The ",lemon," aioli hardly showed up, and when it dripped onto my wax paper-covered cutting board below, it was watery. The red onion was the s",O40nlfiMpWAKgMx7bH9h6Q
"rchasing 5 new aprons from Williams and Sonoma (new year, new me!), it was safe to say that I had worked up quite an appetite. The ",lemon," water that our server brought out was delicious and very flavorful. I had to watch myself, almost filled up on water.I chose a ph",O40nlfiMpWAKgMx7bH9h6Q
"verly salty and lacked the umami essence. Which leads to the time I ate in...  Lord, my chicken tasted like ammonia, I ordered the ",lemon, chicken with brown rice. Seriously my diced chicken not only had the flavor of ammonia but smelled like a bottle of Windex. The w,o5rtJcyJ6xje1PFj_rhRTA
"e sizes of soup. She got the Lentil, Curry, Tomato Sauce, and Rice Soup.  She says it was ok, not special.  She says she likes the ",lemon, poundcake because it is very much like her mother used to make.,o5yYfL5EPfyCMeKWnKPk3A
" chicken and grilled vegetables which I could easily cook on my grill at my house. The menu described it as, ""Grilled Chicken with ",Lemon," Basil Marinade?"" It was extremely bland and flavorless.   We were never checked on throughout the meal- and our waitress socializ",o75ipeJO4E0Pfvq39jwcQg
The meat is not hard or overcooked at all and it retains all the freshness and flavor of the lobster. Also it tastes amazing w the ,lemon, juice. My friend loves her fish. It was presented as an intact fish and they deboned it on table side. They have a dessert tray a,ODTI9W7fHMKNWZ3g8VcFUg
d have made a meal on just the vegetables and rice.  The dessert tray came out ... it was tempting ... we all chose a sorbet.  The ,lemon ,sorbet was served in a lemon.  My mango was served in a halved mango and the watermelon was served on a huge slice of watermelon ,ODTI9W7fHMKNWZ3g8VcFUg
inted. It was this teeny little flat square that had been seared with way too much oil (I had even asked that they skip the butter ,lemon," sauce because instinctively I knew it would be swimming in it). It was totally greasy, yet at the same time undercooked. I didn't",ODTI9W7fHMKNWZ3g8VcFUg
" fiancé enjoyed stuffed lobster and I had the filet with a mushroom wine sauce, delicious! We finished the night with a delightful ",lemon, cake. Our waiter then brought us a shot before we got our check. This restaurant knows what they are doing!!!!!,ODTI9W7fHMKNWZ3g8VcFUg
the shrimp more.  For entrees I had the chicken in cream sauce which was amazing. My boyfriend had a perfectly cooked fillet.   My ,lemon," cake was awesome but his creme brulee was watery. They substituted it for him.  Awesome service, great wine, and great food! We w",ODTI9W7fHMKNWZ3g8VcFUg
gs benedict with a side of corned beef hash browns.  The eggs were cooked perfectly but the sauce was not a hollandaise and had no ,lemon, flavor at all.  That detracted from the flavor.    One thing to know ahead of time is that they only take cash.  No credit cards.,oeW0vIYd3rUnAPgmD4fEFg
"r, as usual, and I ordered my usual, the Banana Split Crepe with a side of well done sweet sausage, and a coffee, and a water with ",lemon.," It was astounding, and it always is. I take 2 bites of the sausage and take it home, every time. It's sweet and as lean as sausag",oeW0vIYd3rUnAPgmD4fEFg
ecide what to get. I ordered South Of The Border while my friend had french toast with scrambled eggs and bacon. The black tea and ,lemon," he had was good, though it was probably because I never had tried them together before. His toast was good, but he wasn't so happ",oeW0vIYd3rUnAPgmD4fEFg
" time I'm in the Burgh.   Loved the Pittsburgh Slam with 2 eggs, potatoes, bacon, sausage and French Toast (Lingonberry Preserve & ",Lemon,").  The Coffee is good and the menu has a lot of interesting dishes for both breakfast and lunch.  As I was here for breakfast, I ",oeW0vIYd3rUnAPgmD4fEFg
". The pre made margaritas are good, but are too orangey. Less orange would be better. Traditional margaritas are made with lime or ",lemon,  Overall we will be back and are happy.,OPcGFLP_mRt9yvgP3ALXOQ
s at the bar and we weren't greeted in a timely manner. They had 3 people working the entire restaurant and had to ask 3 times for ,lemon," water and draft lists. We ordered chicken dip as an appetizer then waited 30 minutes to order entrees. When the entrees arrived, ",oPvYovnl06fy5W0e51zjMQ
" for a savory one (next time, my friends!).   It was incredible! It had a lump of crab meat that was mixed with this tart, perhaps ",lemon," (?) mix, on top of one of the best hollandaise sauces I've ever had (sweet). And the crowning achievement? The waffle itself! It ",OQvChaBImI8X5B3aai8btg
"day. I go here for coffee and macarons, or lunch because their sandwiches are great, simple meals. Try the pistachio éclair or the ",lemon, tart.,oS96aJIHFWcFAlGHKKXjaw
"ou can't get at Subway. A baguette houses their good but slightly dry tuna salad that includes tomato slices, onion, cucumber, and ",lemon.,"   People make it seem as if everything French is dainty, but man, this was one tough sandwich. Is baguette supposed to be like th",oS96aJIHFWcFAlGHKKXjaw
ext morning. It's basically pistachio cream and chocolate chips sandwiched in soft choux pastry. The creamy filling tasted more of ,lemon," than pistachio to me, and it had a crunch from pistachio bits. The chocolate was hard to taste in the cream. I wasn't really a fa",oS96aJIHFWcFAlGHKKXjaw
" best pastry items I've ever tasted, but it hasn't been on the menu for quite some time.   Must haves: Almond Croissant Baguettes  ",Lemon," tart Chocolate Eclair Brie or pizza tart (You can't go wrong with any item actually).  Not much seating. La Prima coffee, but it'",oS96aJIHFWcFAlGHKKXjaw
"roissants are very, very good (particularly the croissant auxes almande), the tarte au citron is almost perfect with the beautiful ",lemon," acidity balanced with the sweet richness of the shell, the mini tarte tatins and tarte au poire are fantastic, and the mille feui",oS96aJIHFWcFAlGHKKXjaw
"nted! Actually, that's an understatement, since I simply love the pastries here. Although my love for macarons tempted me to get a ",lemon," flavored one (just one!), I tried new desserts this time, including the flan. I do not regret finishing off every last crumb of i",oS96aJIHFWcFAlGHKKXjaw
"s reasonably priced and absolutely sublime!  Upon my return visit, I ordered the following: pain au chocolat, chocolate lava cake, ",lemon," tart, and clafoutis (a little over $11).  Like several other customers, I crossed the street to the park to take advantage of the",oS96aJIHFWcFAlGHKKXjaw
"ne is amazing.  The owner has brought a touch of France to Lawrenceville.  Serving crusty bread, custard like quiche and wonderful ",lemon, tarts...how could you go wrong?  If you are visiting on a Saturday make sure to go early because the line can get quite lengthy. ,oS96aJIHFWcFAlGHKKXjaw
d news is that I've just moved within a few blocks of this bakery.  :-)  I absolutely have loved everything I've bought here.  The ,lemon, tarts are especially tasty.  I recently tried the flan and it was exceptional.  Any weight I gain in the next few months will be ,oS96aJIHFWcFAlGHKKXjaw
" back. My personal favorite is their chocolate pastries, especially Marquis and chocolate eclair. Another one I really love is the ",lemon," tart. Mmm also, their breads are so delicious too. I tried their sour dough, their French bread, and the croissants. Their Almond",oS96aJIHFWcFAlGHKKXjaw
"looked like edible art. I started with a Napoleon, then a pistachio eclair with a chocolate on top, a round chocolate mini cake, a ",lemon," tart, and a chocolate croissant. It is so inviting in that little shop, not just because of the aromas coming from the front door",oS96aJIHFWcFAlGHKKXjaw
"I love this little French bakery. It is very consistent, everything tastes amazing every time and is executed very well. The ",lemon," tarte is my personal favorite, so delicious.",oS96aJIHFWcFAlGHKKXjaw
"se the charlotte aux framboises, the super-sized macaron framboise, the scrumptious tropezienne, and a couple of equally delicious ",lemon," macarons. What was the favorite? It is impossible to choose just one item, and there are many more things to sample before decidi",oS96aJIHFWcFAlGHKKXjaw
The almond croissants and the ,lemon," tart make my mouth water just writing this.  It's easy to get to, not bad to get in and out. The staff is great and the coffee is awesome and I am a huge cofffee snob.   I go to both here and Mt. Lebanon. Super high quality, not ",oS96aJIHFWcFAlGHKKXjaw
"e leaving town and they traveled remarkably well in the car for eight hours, not getting soggy or melting.)  The chocolate eclair, ",lemon," tart, raspberry tart, croissant, almond filled croissant, chocolate filled croissant, chouquette and cinnamon roll were all to di",oS96aJIHFWcFAlGHKKXjaw
"weekend. Also, there is not a lot of seating inside the small store, only 2 tables, so more of a to-go place.   My favorite is the ",lemon," tart, but I've never had a bad experience sampling anything here. I tend to stay away the chocolate desserts, they are too sweet ",oS96aJIHFWcFAlGHKKXjaw
"h they were nearer to where I am staying so I could eat them everyday. I have tried many flavors, but my favourites are pistachio, ",lemon, and raspberry (the pink one). But all the other flavors are really good too. It's not too sweet and perfectly crispy on the outsi,oS96aJIHFWcFAlGHKKXjaw
