pre,term,post,business_id
"ad the most delicious crab rangoon I've ever tasted as appetizer, along with the crispy egg rolls. For entree, I ordered the Spicy ",Basil, Fried Shrimp bc read many positive reviews on Yelp. It was amazing!! Enough to take for next day's lunch. All of the servers were,rBnpbR-cfCD9CKy_ahCmsg
You'll get absolutely no complaints from me about the food at Nicky's Thai Kitchen.  I had the Spicy Basil Fried Rice with shrimp a,nd it," was easily the best I've had in the city.  Next time I come I'd like to try something a little more adventurous, but it's hard f",rBnpbR-cfCD9CKy_ahCmsg
"Thai meal, but was expecting a lot more based on the reputation and reviews.  Spring rolls were good, albeit a bit too packed with ",basil.,"  Flavor balance was way off.   The dishes tended to be a bit too sweet with little subtlety in the flavors, even when ordered wit",rBnpbR-cfCD9CKy_ahCmsg
"ty menu. Other standout dishes for me? Definitely the yellow curry, the spicy noodle dish (rice noodles, cabbage and a yummy spicy ",basil," sauce), the kao soy (yellow curry remix with rice noodles, pickled cabbage, tofu. My new go-to dish).   There is another Nicky's ",rBnpbR-cfCD9CKy_ahCmsg
"ar and peanuts stimulated my appetite. As for entrees, we had tom kha hot pot, soft shell crab, duck curry, crab fried rice, Spicy ",Basil," Fried Rice, and some kind of tofu(?). The tom kha soup seems simple, but it's tasty if you like coconut. The spicy basil fried ri",rBnpbR-cfCD9CKy_ahCmsg
"Pad Thai, Pad See Ew, Drunken Noodles, Pineapple Fried Rice, Panang Curry, Sweet ",Basil," Stir Fry - this place completely nails all of my essential Thai staples.  So you've heard how the rice can make or break sushi, well with Pad Thai that's the noodles.  They have ",rBnpbR-cfCD9CKy_ahCmsg
"ce, Spicy Basil Fried Rice, and some kind of tofu(?). The tom kha soup seems simple, but it's tasty if you like coconut. The spicy ",basil," fried rice was so good that though I tried not to eat carbs, I still had quite a lot. Soft shell crab was a must for my friends, ",rBnpbR-cfCD9CKy_ahCmsg
"s delicious.  Soft with some nice spiciness, yet mild. I order the Gaprow Lad Kao with pork.  Stir fried with bell pepper, garlic, ",basil," leaves, spicy brown sauce, topped with fried egg, served over rice. Nice and spicy, but not to much, some sweetness too.  Well we",rBnpbR-cfCD9CKy_ahCmsg
Went twice for dinner.  Two dishes blew me away...The Fish ,Basil,", and the Pad Thai.  I've been to 20-30 Thai restaurants, and the the Pad Thai was perhaps the best I've tasted.  Other dishes were ok, but didn't stand out.  These included: Beef Noodle Soup, Massaman",rBnpbR-cfCD9CKy_ahCmsg
"asty. not so great for vegetarians - their curries (green, red etc.) come pre-mixed with fish sauce so we couldn't enjoy them. the ",basil," fried rice was great, as was the noodle dish recommended by our waitress. we arrived just as it opened on sun eve and it filled u",rBnpbR-cfCD9CKy_ahCmsg
also had their Pad See Eaw with beef.  It reminds me of Beef Chow Fun but with a sweeter taste (and less oil).    I also had their ,Basil, Duck and Seafood Noodle.  The Seafood Noodles were good but I didn't prefer it over the previous two dishes.  I wasn't impressed ,rBnpbR-cfCD9CKy_ahCmsg
"Fresh spring roll appetizer was good.  For my entree, I got the fish ",basil.,"  I ordered a '6' on the spicy level, not having been there before.  (I didn't want to get blasted away).  What I got was what I'd consider to be a '0' heat-wise.  The primary seasoning flavo",rBnpbR-cfCD9CKy_ahCmsg
out order at about 8 pm this past Friday. My call was answered quickly and I was advised it'd be ready in 25 minutes. We ordered a ,basil," chicken entree at a 6 and a pad Thai chicken, also at a 6 spice level. Both portions were absolutely ginormous ! The basil chicke",rBnpbR-cfCD9CKy_ahCmsg
us toppings of fresh ingredients- I will definitely try additional varieties on return visits.  The star of my meal was the tomato ,basil," bisque. Holy delicious! Creamy, bits of fresh basil, the big croutons soaked up the soup and added a delicious flavor and texture",RFCtxMNwO_8ONYnWNDxYqg
" At a glance of the menu, I was not sure, did I want breakfast or lunch?  I opted for breakfast but also decided to try the Tomato ",Basil," Bisque.  Everything was great.  My eggs were perfect, the hash browns were awesome, toast was perfectly done and the sausage and ",RFCtxMNwO_8ONYnWNDxYqg
Not sure who Skinny Pete is but he mades a mean sandwich.  A small unique lunch and breakfast place.  Had some homemade tomato ,basil, soup and a really tasty Cuban sandwich.   Menu items are kind of gourmet diner food.  There is a brick oven for pizza.  Will have to,RFCtxMNwO_8ONYnWNDxYqg
"t! I ordered a margherita, with the chili oil or olive oil (can't remember), cotto, green pepper, red pepper, kalamata olives, and ",basil., It was fantastic. The atmosphere was really chill as well which made it a really nice place to go. I was very happy with the deci,ROeCBwuy5lfHUo8v0SMwSg
"a dough in house and the toppings are super fresh. I ended up ordering a pizza with marinara, caramelized onions, kalamata olives, ",basil,", mushrooms, and white truffle oil. It was delicious!  The service was fast and the place is clean. I'd come here again for a quic",ROeCBwuy5lfHUo8v0SMwSg
"is simple and made in-house, but it adds the perfect tang and sweetness. When topped with creamy melted fresh mozzarella and minty ",basil," leaves, you've got yourself an incredible combination of fresh flavors.    PS. I love that they carry ""Dirty"" chips because I don",ROeCBwuy5lfHUo8v0SMwSg
"ianca with chili oil is delicious with any topping, the margherita is also great with a nice tomato sauce and fresh mozzeralla and ",basil.,"  Very friendly staff.  I don't normally eat a lot of pizza, but I could eat here every day!",ROeCBwuy5lfHUo8v0SMwSg
"s superb--the ingredients were clearly high-quality, including buffalo mozzarella and flavorful, not-too-sweet sauce, and fragrant ",basil," leaves.  For most of the pie, the crust was crispy and well-cooked with touches of char on the edges.  However, my one complaint ",ROeCBwuy5lfHUo8v0SMwSg
eminded me of the Mexican place-chipotle interior. I went to the counter/cash register and ordered the margherita pizza with extra ,basil,. I sat down next to the window and did not wait any longer than 15 min for my small pizza to come out. It had a soft red tomato sa,ROeCBwuy5lfHUo8v0SMwSg
" a burgeoning downtown. I swear there was no reason to come here a few years ago. I went with the margheria. The fresh mozzerella, ",basil,", olive oil, and house-made marinara were all made from ingredients purchased locally at Penn-Mac (you have to go there), and they",ROeCBwuy5lfHUo8v0SMwSg
"ink with my mushroom pepperoni pizza. Pizza was superb, crisp thin crust, mello sauce but perfectly fresh, crispy pepperoni, fresh ",basil,", and mushrooms. We were coming up on close and he didn't kick me out. In fact, quite the opposite, he changed the channel on the ",ROeCBwuy5lfHUo8v0SMwSg
"Finally, really good pizza Downtown. The Margherita has a thin, chewy crust which holds a thin layer of tomato sauce, some fresh ",basil," leaves and fresh mozzarella. Not too much, not too little, not too greasy, not too dry. Add the tang of wood smoke and a little ch",ROeCBwuy5lfHUo8v0SMwSg
"d with their Italian fries. I would order these every single time now that I've had them once. Twice cooked, herbs, garlic confit, ",basil," aioli--every single element of the dish is fantastic.  If you plan on visiting, then make sure you have some time to really take ",rUy2MtHyFv8pI7FOW1DE8w
ace for lunch.  The food is basic but good and homemade.  The price is right for an appropriate size for lunch. I got the homemade ,basil, and tomato soup and a half sandwich for $5.  It was the perfect size without feeling completely full.  The salad is also pretty g,rVCK-fdFm1zPppMO9iMn6g
ace is sort of dirty and the tables are always sort of sticky and grimy. I could overlook that and come back because the fish with ,basil, is so good. This past Saturday I took my girlfriend here for dinner. We ordered a few plates of food and after eating ordered bub,RvwZqjdkZ_pER0moPXLZAQ
"I came back here last Friday and tried their Taiwanese Chunk Chicken. Sure, alot of dishes out there have ",basils," and chili peppers, but this dish really shows that it's all about the cooking technique and what time and degrees does to an ingredient. The chicken has ",RvwZqjdkZ_pER0moPXLZAQ
"it tea here, but they have a bunch of fancy ones too.  My favorite dish here is the Taiwanese Chunk Chicken, which is chicken with ",basil,", peppers and other spices.  I ordered it on my visit and it was just as good as before - the seasoning was great, the chicken was",RvwZqjdkZ_pER0moPXLZAQ
in there last night for a pickup order for the first time in a few months- the restaurant wasn't too busy.  I ordered the eggplant ,basil," w/tofu, shredded pork with bamboo (extra spicy), and chinese watercress.  The food was delicious as usual and not over sugared/oi",RvwZqjdkZ_pER0moPXLZAQ
f the of typical American-Chinese food (I'm not even sure if they have it because I did not go looking for it) and instead try the ,Basil, Squid or Garlic Eggplant.  The portions are decent and the prices are very reasonable.  Last time my sister and I went we paid ar,RvwZqjdkZ_pER0moPXLZAQ
Very good authentic Taiwanese food. Try the Taiwanese Chunk Chicken (often called 3 cups ,basil, chicken) which is the most famous Taiwanese dish. Full of flavor and they do it well here. Also I love the Taiwanese Sausage Fried Rice. Simple dish but very interesting ,RvwZqjdkZ_pER0moPXLZAQ
The tofu ,basil," was amazing. Pounds of wilted basil- the most i have  ever seen in one dish before. SOSOSOS GOOD.  I have not tired anything else, but that was worth coming back for.",RvwZqjdkZ_pER0moPXLZAQ
 was able to point us in the right direction. The chunk chicken that my buddy ordered was delicious. It was very similar to a Thai ,basil," chicken dish but with chunked up chicken instead of ground up. I appreciate the word ""chunk"" so that was an added bonus. It also ",RvwZqjdkZ_pER0moPXLZAQ
" So, here is a list of things you should try:  Taiwanese Chunk Chicken (San bei ji).  Chunked chicken is a sauce made from garlic, ",basil,", ginger, dried red peppers, soy sauce, rice wine, and sesame oil.   Scallion Pancake with Egg..  Think of an omlette.  Yea, sound",RvwZqjdkZ_pER0moPXLZAQ
"very well, like the Taiwanese Chunk Chicken (Three Cup Chicken) which comes out sizzling in a clay pot and with tons of garlic and ",basil.," The shredded pork with bamboo, salt and pepper pork, and the ganbian string beans are also my go-to dishes here too. The portions",RvwZqjdkZ_pER0moPXLZAQ
"y tender and marinated in sauce so it's never dry. The sauce is made primarily of soy sauce, sesame oil, sugar and with ginger and ",basil.,"   Stinky tofu- Although I've tried it multiple times, I'm still not a fan of stinky tofu. Surprisingly when my friends ordered it",RvwZqjdkZ_pER0moPXLZAQ
"aple we sampled, the TAIWANESE CHUNK CHICKEN, or 3 Cup Chicken, was satisfying as well--super flavorful and not overpowered by the ",basil,", though the chicken was diced a bit small for my discriminating eye.  My SO went with the SHREDDED BEEF WITH CHINESE HOT PEPPER--",RvwZqjdkZ_pER0moPXLZAQ
"hers' home cooking.  Their best dish is the Chunk Chicken, or as Chinese call it, ""Three Cup Chicken"".  The chicken is cooked with ",basil, and garlic.  Its chicken is never dry like several LA places would make them and the basil and garlic add a great flavor and frag,RvwZqjdkZ_pER0moPXLZAQ
